asl/train/A/A110.jpg | label=A | reason=no_hand_detected
asl/train/X/X2921.jpg | label=X | reason=no_hand_detected
asl/train/X/X2925.jpg | label=X | reason=no_hand_detected
asl/train/X/X2924.jpg | label=X | reason=no_hand_detected
asl/train/X/X2927.jpg | label=X | reason=no_hand_detected
asl/train/X/X2928.jpg | label=X | reason=no_hand_detected
asl/train/X/X2926.jpg | label=X | reason=no_hand_detected
asl/train/X/X2929.jpg | label=X | reason=no_hand_detected
asl/train/X/X2930.jpg | label=X | reason=no_hand_detected
asl/train/X/X2931.jpg | label=X | reason=no_hand_detected
asl/train/X/X2932.jpg | label=X | reason=no_hand_detected
asl/train/X/X2935.jpg | label=X | reason=no_hand_detected
asl/train/X/X294.jpg | label=X | reason=no_hand_detected
asl/train/X/X2936.jpg | label=X | reason=no_hand_detected
asl/train/X/X2934.jpg | label=X | reason=no_hand_detected
asl/train/X/X2938.jpg | label=X | reason=no_hand_detected
asl/train/X/X2933.jpg | label=X | reason=no_hand_detected
asl/train/X/X2937.jpg | label=X | reason=no_hand_detected
asl/train/X/X2939.jpg | label=X | reason=no_hand_detected
asl/train/X/X2941.jpg | label=X | reason=no_hand_detected
asl/train/X/X2943.jpg | label=X | reason=no_hand_detected
asl/train/X/X2940.jpg | label=X | reason=no_hand_detected
asl/train/X/X2944.jpg | label=X | reason=no_hand_detected
asl/train/X/X295.jpg | label=X | reason=no_hand_detected
asl/train/X/X2942.jpg | label=X | reason=no_hand_detected
asl/train/X/X2945.jpg | label=X | reason=no_hand_detected
asl/train/X/X2948.jpg | label=X | reason=no_hand_detected
asl/train/X/X2946.jpg | label=X | reason=no_hand_detected
asl/train/X/X2947.jpg | label=X | reason=no_hand_detected
asl/train/X/X2949.jpg | label=X | reason=no_hand_detected
asl/train/X/X2951.jpg | label=X | reason=no_hand_detected
asl/train/X/X2952.jpg | label=X | reason=no_hand_detected
asl/train/X/X2950.jpg | label=X | reason=no_hand_detected
asl/train/X/X2953.jpg | label=X | reason=no_hand_detected
asl/train/X/X2954.jpg | label=X | reason=no_hand_detected
asl/train/X/X296.jpg | label=X | reason=no_hand_detected
asl/train/X/X2955.jpg | label=X | reason=no_hand_detected
asl/train/X/X2958.jpg | label=X | reason=no_hand_detected
asl/train/X/X2957.jpg | label=X | reason=no_hand_detected
asl/train/X/X2956.jpg | label=X | reason=no_hand_detected
asl/train/X/X2959.jpg | label=X | reason=no_hand_detected
asl/train/X/X2962.jpg | label=X | reason=no_hand_detected
asl/train/X/X2964.jpg | label=X | reason=no_hand_detected
asl/train/X/X2961.jpg | label=X | reason=no_hand_detected
asl/train/X/X2960.jpg | label=X | reason=no_hand_detected
asl/train/X/X297.jpg | label=X | reason=no_hand_detected
asl/train/X/X2967.jpg | label=X | reason=no_hand_detected
asl/train/X/X2963.jpg | label=X | reason=no_hand_detected
asl/train/X/X2966.jpg | label=X | reason=no_hand_detected
asl/train/X/X2968.jpg | label=X | reason=no_hand_detected
asl/train/X/X2965.jpg | label=X | reason=no_hand_detected
asl/train/X/X2969.jpg | label=X | reason=no_hand_detected
asl/train/X/X2971.jpg | label=X | reason=no_hand_detected
asl/train/X/X2972.jpg | label=X | reason=no_hand_detected
asl/train/X/X2970.jpg | label=X | reason=no_hand_detected
asl/train/X/X2973.jpg | label=X | reason=no_hand_detected
asl/train/X/X298.jpg | label=X | reason=no_hand_detected
asl/train/X/X2975.jpg | label=X | reason=no_hand_detected
asl/train/X/X2978.jpg | label=X | reason=no_hand_detected
asl/train/X/X2976.jpg | label=X | reason=no_hand_detected
asl/train/X/X2974.jpg | label=X | reason=no_hand_detected
asl/train/X/X2977.jpg | label=X | reason=no_hand_detected
asl/train/X/X2979.jpg | label=X | reason=no_hand_detected
asl/train/X/X2983.jpg | label=X | reason=no_hand_detected
asl/train/X/X2984.jpg | label=X | reason=no_hand_detected
asl/train/X/X2980.jpg | label=X | reason=no_hand_detected
asl/train/X/X2982.jpg | label=X | reason=no_hand_detected
asl/train/X/X2987.jpg | label=X | reason=no_hand_detected
asl/train/X/X2988.jpg | label=X | reason=no_hand_detected
asl/train/X/X2985.jpg | label=X | reason=no_hand_detected
asl/train/X/X2986.jpg | label=X | reason=no_hand_detected
asl/train/X/X2989.jpg | label=X | reason=no_hand_detected
asl/train/X/X2991.jpg | label=X | reason=no_hand_detected
asl/train/X/X2992.jpg | label=X | reason=no_hand_detected
asl/train/X/X2990.jpg | label=X | reason=no_hand_detected
asl/train/X/X3.jpg | label=X | reason=no_hand_detected
asl/train/X/X2993.jpg | label=X | reason=no_hand_detected
asl/train/X/X2994.jpg | label=X | reason=no_hand_detected
asl/train/X/X2995.jpg | label=X | reason=no_hand_detected
asl/train/X/X30.jpg | label=X | reason=no_hand_detected
asl/train/X/X2996.jpg | label=X | reason=no_hand_detected
asl/train/X/X2997.jpg | label=X | reason=no_hand_detected
asl/train/X/X2999.jpg | label=X | reason=no_hand_detected
asl/train/X/X2998.jpg | label=X | reason=no_hand_detected
asl/train/X/X31.jpg | label=X | reason=no_hand_detected
asl/train/X/X3000.jpg | label=X | reason=no_hand_detected
asl/train/X/X32.jpg | label=X | reason=no_hand_detected
asl/train/X/X33.jpg | label=X | reason=no_hand_detected
asl/train/X/X34.jpg | label=X | reason=no_hand_detected
asl/train/X/X35.jpg | label=X | reason=no_hand_detected
asl/train/X/X37.jpg | label=X | reason=no_hand_detected
asl/train/X/X38.jpg | label=X | reason=no_hand_detected
asl/train/X/X40.jpg | label=X | reason=no_hand_detected
asl/train/X/X39.jpg | label=X | reason=no_hand_detected
asl/train/X/X4.jpg | label=X | reason=no_hand_detected
asl/train/X/X41.jpg | label=X | reason=no_hand_detected
asl/train/X/X42.jpg | label=X | reason=no_hand_detected
asl/train/X/X43.jpg | label=X | reason=no_hand_detected
asl/train/X/X44.jpg | label=X | reason=no_hand_detected
asl/train/X/X45.jpg | label=X | reason=no_hand_detected
asl/train/X/X46.jpg | label=X | reason=no_hand_detected
asl/train/X/X48.jpg | label=X | reason=no_hand_detected
asl/train/X/X47.jpg | label=X | reason=no_hand_detected
asl/train/X/X49.jpg | label=X | reason=no_hand_detected
asl/train/X/X50.jpg | label=X | reason=no_hand_detected
asl/train/X/X5.jpg | label=X | reason=no_hand_detected
asl/train/X/X51.jpg | label=X | reason=no_hand_detected
asl/train/X/X52.jpg | label=X | reason=no_hand_detected
asl/train/X/X53.jpg | label=X | reason=no_hand_detected
asl/train/X/X54.jpg | label=X | reason=no_hand_detected
asl/train/X/X55.jpg | label=X | reason=no_hand_detected
asl/train/X/X59.jpg | label=X | reason=no_hand_detected
asl/train/X/X6.jpg | label=X | reason=no_hand_detected
asl/train/X/X60.jpg | label=X | reason=no_hand_detected
asl/train/X/X58.jpg | label=X | reason=no_hand_detected
asl/train/X/X63.jpg | label=X | reason=no_hand_detected
asl/train/X/X64.jpg | label=X | reason=no_hand_detected
asl/train/X/X66.jpg | label=X | reason=no_hand_detected
asl/train/X/X68.jpg | label=X | reason=no_hand_detected
asl/train/X/X69.jpg | label=X | reason=no_hand_detected
asl/train/X/X70.jpg | label=X | reason=no_hand_detected
asl/train/X/X7.jpg | label=X | reason=no_hand_detected
asl/train/X/X71.jpg | label=X | reason=no_hand_detected
asl/train/X/X72.jpg | label=X | reason=no_hand_detected
asl/train/X/X73.jpg | label=X | reason=no_hand_detected
asl/train/X/X74.jpg | label=X | reason=no_hand_detected
asl/train/X/X75.jpg | label=X | reason=no_hand_detected
asl/train/X/X78.jpg | label=X | reason=no_hand_detected
asl/train/X/X77.jpg | label=X | reason=no_hand_detected
asl/train/X/X79.jpg | label=X | reason=no_hand_detected
asl/train/X/X8.jpg | label=X | reason=no_hand_detected
asl/train/X/X81.jpg | label=X | reason=no_hand_detected
asl/train/X/X83.jpg | label=X | reason=no_hand_detected
asl/train/X/X82.jpg | label=X | reason=no_hand_detected
asl/train/X/X85.jpg | label=X | reason=no_hand_detected
asl/train/X/X86.jpg | label=X | reason=no_hand_detected
asl/train/X/X87.jpg | label=X | reason=no_hand_detected
asl/train/X/X89.jpg | label=X | reason=no_hand_detected
asl/train/X/X91.jpg | label=X | reason=no_hand_detected
asl/train/X/X9.jpg | label=X | reason=no_hand_detected
asl/train/X/X93.jpg | label=X | reason=no_hand_detected
asl/train/X/X92.jpg | label=X | reason=no_hand_detected
asl/train/X/X94.jpg | label=X | reason=no_hand_detected
asl/train/X/X95.jpg | label=X | reason=no_hand_detected
asl/train/X/X96.jpg | label=X | reason=no_hand_detected
asl/train/X/X97.jpg | label=X | reason=no_hand_detected
asl/train/X/X98.jpg | label=X | reason=no_hand_detected
asl/train/X/X99.jpg | label=X | reason=no_hand_detected
asl/train/Y/Y2003.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2002.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2014.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2164.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2157.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2182.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2178.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2201.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2200.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2202.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2211.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2219.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2225.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2215.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2229.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2226.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2227.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2232.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2233.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2223.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2230.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2231.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2241.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2234.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2240.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2242.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2246.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2505.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2509.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2507.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2508.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2510.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2511.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2516.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2515.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2506.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2517.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2513.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2514.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2512.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2518.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2519.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2522.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2520.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2524.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2523.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2521.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2530.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2528.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2526.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2525.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2527.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2531.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2529.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2534.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2533.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2532.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2535.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2536.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2537.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2538.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2546.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2542.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2544.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2540.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2547.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2543.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2549.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2539.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2541.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2548.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2545.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2552.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2551.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2550.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2553.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2554.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2556.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2559.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2557.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2555.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2558.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2560.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2561.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2563.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2564.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2565.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2569.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2562.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2568.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2566.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2567.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2571.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2570.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2572.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2574.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2575.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2579.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2578.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2577.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2576.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2582.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2580.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2584.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2581.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2583.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2585.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2587.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2588.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2586.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2589.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2590.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2592.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2593.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2594.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2591.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2600.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2595.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2597.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2599.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2596.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2598.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2602.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2605.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2601.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2603.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2604.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2606.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2608.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2607.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2612.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2609.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2615.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2611.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2614.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2610.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2613.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2617.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2616.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2618.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2620.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2619.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2622.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2623.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2621.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2626.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2624.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2625.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2629.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2627.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2630.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2628.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2632.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2631.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2635.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2634.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2633.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2636.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2638.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2637.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2639.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2643.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2641.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2640.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2642.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2647.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2644.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2646.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2649.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2645.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2648.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2651.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2650.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2653.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2652.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2656.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2654.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2659.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2661.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2662.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2658.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2655.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2666.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2663.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2665.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2664.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2660.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2657.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2667.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2668.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2669.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2670.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2673.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2672.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2675.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2674.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2678.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2676.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2671.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2680.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2679.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2682.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2677.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2681.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2683.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2685.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2684.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2689.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2690.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2687.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2688.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2686.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2693.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2691.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2692.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2694.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2698.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2699.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2695.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2696.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2697.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2701.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2702.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2703.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2704.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2705.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2700.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2706.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2707.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2708.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2709.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2711.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2713.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2710.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2714.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2715.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2712.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2716.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2718.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2719.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2717.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2720.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2722.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2724.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2723.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2721.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2725.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2726.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2727.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2729.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2730.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2728.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2732.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2731.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2734.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2733.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2735.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2736.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2737.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2740.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2738.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2744.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2746.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2741.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2743.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2745.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2739.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2747.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2742.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2749.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2748.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2750.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2755.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2751.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2753.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2758.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2757.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2756.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2754.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2759.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2752.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2761.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2762.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2763.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2760.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2766.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2764.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2765.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2768.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2767.jpg | label=Y | reason=no_hand_detected
asl/train/Y/Y2769.jpg | label=Y | reason=no_hand_detected
